vacancy_id,technology,frequency,category,level,domain,fgos_competencies,prof_standards
121850960,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121850960,React,5,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121850960,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121850960,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121850960,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121833122,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121833122,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121833122,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121699783,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121699783,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121699783,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121699783,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121699783,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121753944,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121753944,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121954956,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121954956,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121802239,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121802239,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121802239,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121539102,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121539102,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121539102,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121664939,Git,2,Инструмент,basic,development,ПК-1,06.001_A
120580581,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120580581,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
120580581,Git,1,Инструмент,basic,development,ПК-1,06.001_A
119992282,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
119992282,React,5,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
119992282,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121380980,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121380980,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121380980,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121380980,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121884105,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121884105,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121697973,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121697973,Docker,4,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122087771,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122087771,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122087771,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121972660,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121972660,Git,1,Инструмент,basic,development,ПК-1,06.001_A
120718046,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121583879,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122341699,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121507372,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121479866,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121253311,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121253311,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121798216,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121798216,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
118327050,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
118327050,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121529304,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122170670,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122170670,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122170670,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122170670,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121591159,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121591159,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121591159,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121591159,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121802401,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121802401,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121802401,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121802401,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122275841,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
115100760,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121411479,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121832907,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121832907,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121832907,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121832907,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121750724,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
92780000,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121434087,Python,5,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121434087,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121434087,React,6,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121434087,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121434087,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121789051,React,6,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121789051,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122276496,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122276496,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121973258,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121945215,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121945215,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121945215,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121945215,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121945215,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122238262,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121018913,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121018913,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
119264922,React,7,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
119264922,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121778468,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121755302,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121755302,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121755302,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121755302,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121665336,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121665336,Git,1,Инструмент,basic,development,ПК-1,06.001_A
114822513,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
114822513,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
114822513,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121694304,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121694304,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121371489,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
118781819,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
118781819,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121997815,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122104115,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122104115,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122104115,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122104115,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122104115,Git,1,Инструмент,basic,development,ПК-1,06.001_A
115222859,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
115222859,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121670087,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121670087,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121203134,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121203134,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121393119,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121846925,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121846925,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121780022,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121780022,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121780022,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121229818,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121229818,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121826268,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122041379,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121426913,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121426913,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121426913,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121376091,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121376091,Git,1,Инструмент,basic,development,ПК-1,06.001_A
119839161,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
119839161,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122059776,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121391392,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121391392,SQL,4,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120823418,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120823418,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
120823418,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121652827,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121652827,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
120246647,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
120246647,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
120246647,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
120246647,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
120246647,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121736338,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121736338,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121736338,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121736338,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121994164,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121994164,React,6,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
119697146,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121657521,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121681302,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121681302,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121642044,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121642044,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121642044,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122398934,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122398934,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122398934,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122167586,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122167586,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122167586,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122367291,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122367291,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122349685,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122421554,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122247346,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122385537,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121832442,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122349714,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122254660,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122352722,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122360659,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122383455,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122314794,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122314794,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122314794,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122319386,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122259471,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121858203,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122302905,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122096369,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122096369,Git,1,Инструмент,basic,development,ПК-1,06.001_A
